Airplane,Date,DepCode,Way,DesCode,DepTime,ArrTime,Day,Duration,Price,PriceEx,DateOfBought,Stop,Days
PGS,15.06.2022,HTY,HTY-SAW,SAW,21:00,22:40,A,100,529,99,17.02.2022,1,118
PGS,17.06.2022,HTY,HTY-SAW-KYA,KYA,21:00,01:45,S,285,859,98,17.02.2022,2,120
PGS,15.06.2022,HTY,HTY-SAW-ADB,ADB,09:00,16:10,A,430,829,98,17.02.2022,2,118
PGS,15.06.2022,HTY,HTY-SAW-TZX,TZX,09:00,16:20,A,440,989,98,17.02.2022,2,118
PGS,19.06.2022,ASR,ASR-SAW-AYT,AYT,06:00,11:15,A,315,989,98,17.02.2022,2,122
PGS,19.06.2022,ASR,ASR-SAW-DLM,DLM,06:00,11:15,A,315,819,98,17.02.2022,2,122
PGS,19.06.2022,ASR,ASR-SAW,SAW,06:00,07:25,A,85,419,99,17.02.2022,1,122
PGS,19.06.2022,ASR,ASR-SAW,SAW,07:45,09:10,A,85,419,99,17.02.2022,1,122
PGS,19.06.2022,ASR,ASR-SAW,SAW,09:25,10:50,A,85,419,99,17.02.2022,1,122
PGS,19.06.2022,ASR,ASR-SAW,SAW,22:50,00:15,S,85,599,99,17.02.2022,1,122
PGS,19.06.2022,ASR,ASR-SAW-ADB,ADB,06:00,10:40,A,280,779,98,17.02.2022,2,122
PGS,19.06.2022,ASR,ASR-SAW-TZX,TZX,06:00,11:10,A,310,939,98,17.02.2022,2,122
PGS,21.06.2022,SZF,SZF-SAW-AYT,AYT,05:40,11:15,A,335,859,98,17.02.2022,2,124
PGS,21.06.2022,SZF,SZF-SAW-GZT,GZT,22:40,07:25,S,525,889,98,17.02.2022,2,124
PGS,21.06.2022,SZF,SZF-SAW-DLM,DLM,05:40,11:15,A,335,819,98,17.02.2022,2,124
PGS,21.06.2022,SZF,SZF-SAW,SAW,05:40,07:05,A,85,429,99,17.02.2022,1,124
PGS,24.06.2022,SZF,SZF-SAW-KYA,KYA,17:55,22:10,A,255,789,98,17.02.2022,2,127
PGS,21.06.2022,SZF,SZF-SAW-ADB,ADB,05:40,09:20,A,220,789,98,17.02.2022,2,124
PGS,23.06.2022,EDO,EDO-SAW-AYT,AYT,08:10,12:55,A,285,649,98,17.02.2022,2,126
PGS,25.06.2022,EDO,EDO-SAW-GZT,GZT,22:50,07:25,S,515,739,98,17.02.2022,2,128
PGS,23.06.2022,EDO,EDO-SAW-DLM,DLM,22:05,01:25,S,200,639,98,17.02.2022,2,126
PGS,23.06.2022,EDO,EDO-SAW,SAW,08:10,09:05,A,55,279,99,17.02.2022,1,126
PGS,24.06.2022,EDO,EDO-SAW-KYA,KYA,22:40,01:45,S,185,639,98,17.02.2022,2,127
PGS,23.06.2022,EDO,EDO-SAW-TZX,TZX,08:10,16:20,A,490,799,98,17.02.2022,2,126
PGS,27.06.2022,VAN,VAN-SAW-AYT,AYT,10:15,18:35,A,500,949,98,17.02.2022,2,130
PGS,27.06.2022,VAN,VAN-SAW-DLM,DLM,10:15,17:45,A,450,939,98,17.02.2022,2,130
PGS,27.06.2022,VAN,VAN-SAW,SAW,10:15,12:30,A,135,599,99,17.02.2022,1,130
PGS,27.06.2022,VAN,VAN-SAW,SAW,20:15,22:30,A,135,599,99,17.02.2022,1,130
PGS,24.06.2022,VAN,VAN-SAW-KYA,KYA,20:15,01:45,S,330,959,98,17.02.2022,2,127
PGS,27.06.2022,VAN,VAN-SAW-ADB,ADB,10:15,16:10,A,355,959,98,17.02.2022,2,130
PGS,27.06.2022,VAN,VAN-SAW-TZX,TZX,10:15,16:20,A,365,1119,98,17.02.2022,2,130
PGS,29.06.2022,ERC,ERC-SAW-AYT,AYT,09:10,16:35,A,445,819,98,17.02.2022,2,132
PGS,29.06.2022,ERC,ERC-SAW-DLM,DLM,09:10,17:45,A,515,809,98,17.02.2022,2,132
PGS,29.06.2022,ERC,ERC-SAW,SAW,09:10,10:55,A,105,469,99,17.02.2022,1,132
PGS,29.06.2022,ERC,ERC-SAW-ADB,ADB,09:10,16:10,A,420,829,98,17.02.2022,2,132
PGS,2.07.2022,MSR,MSR-SAW-AYT,AYT,09:00,16:35,A,455,939,98,17.02.2022,2,135
PGS,2.07.2022,MSR,MSR-SAW-DLM,DLM,09:00,17:45,A,525,1069,98,17.02.2022,2,135
PGS,2.07.2022,MSR,MSR-SAW,SAW,09:00,11:05,A,125,569,99,17.02.2022,1,135
PGS,2.07.2022,MSR,MSR-SAW-ADB,ADB,09:00,14:10,A,310,949,98,17.02.2022,2,135
PGS,2.07.2022,MSR,MSR-SAW-TZX,TZX,09:00,16:20,A,440,1109,98,17.02.2022,2,135
PGS,4.07.2022,DNZ,DNZ-SAW-GZT,GZT,20:45,00:55,S,250,869,98,17.02.2022,2,137
PGS,4.07.2022,DNZ,DNZ-SAW,SAW,20:45,21:50,A,65,389,99,17.02.2022,1,137
PGS,6.07.2022,DNZ,DNZ-SAW-KYA,KYA,18:20,22:10,A,230,749,98,17.02.2022,2,139
PGS,4.07.2022,DNZ,DNZ-SAW-TZX,TZX,20:45,01:15,S,270,909,98,17.02.2022,2,137
PGS,8.07.2022,MQM,MQM-SAW-AYT,AYT,09:05,16:35,A,450,1139,98,17.02.2022,2,141
PGS,8.07.2022,MQM,MQM-SAW-DLM,DLM,09:05,17:45,A,520,1169,98,17.02.2022,2,141
PGS,8.07.2022,MQM,MQM-SAW,SAW,09:05,11:05,A,120,599,99,17.02.2022,1,141
PGS,8.07.2022,MQM,MQM-SAW-ADB,ADB,09:05,14:10,A,305,1149,98,17.02.2022,2,141
PGS,8.07.2022,MQM,MQM-SAW-TZX,TZX,09:05,16:20,A,435,1176,98,17.02.2022,2,141
PGS,10.07.2022,MLX,MLX-SAW-AYT,AYT,21:00,01:30,S,270,949,98,17.02.2022,2,143
PGS,10.07.2022,MLX,MLX-SAW-DLM,DLM,21:00,01:25,S,265,969,98,17.02.2022,2,143
PGS,10.07.2022,MLX,MLX-SAW,SAW,21:00,22:40,A,100,579,99,17.02.2022,1,143
PGS,21.08.2022,MLX,MLX-SAW-KYA,KYA,21:00,01:45,S,285,939,98,17.02.2022,2,185
PGS,10.07.2022,MLX,MLX-SAW-ADB,ADB,21:00,00:55,S,235,959,98,17.02.2022,2,143
PGS,9.07.2022,MLX,MLX-SAW-TZX,TZX,10:30,16:20,A,350,1119,98,17.02.2022,2,142
PGS,12.07.2022,OGU,OGU-SAW-AYT,AYT,08:45,16:35,A,470,969,98,17.02.2022,2,145
PGS,12.07.2022,OGU,OGU-SAW-DLM,DLM,21:35,01:25,S,230,989,98,17.02.2022,2,145
PGS,12.07.2022,OGU,OGU-SAW,SAW,08:45,10:20,A,95,569,99,17.02.2022,1,145
PGS,19.08.2022,OGU,OGU-SAW-KYA,KYA,21:35,01:45,S,250,929,98,17.02.2022,2,183
PGS,12.08.2022,OGU,OGU-SAW-ADB,ADB,08:45,12:35,A,230,949,98,17.02.2022,2,176
PGS,30.08.2022,VAS,VAS-SAW-ADB,ADB,22:40,07:05,S,505,829,98,17.02.2022,2,194
PGS,30.08.2022,VAS,VAS-SAW,SAW,22:40,00:05,S,85,449,99,17.02.2022,1,194
PGS,30.08.2022,VAS,VAS-SAW-GZT,GZT,22:40,07:25,S,525,949,98,17.02.2022,2,194
PGS,30.08.2022,VAS,VAS-SAW-AYT,AYT,22:40,07:05,S,505,819,98,17.02.2022,2,194
PGS,26.08.2022,AJI,AJI-SAW-TZX,TZX,10:20,16:20,A,360,1119,98,17.02.2022,2,190
PGS,26.08.2022,AJI,AJI-SAW,SAW,10:20,12:35,A,135,599,99,17.02.2022,1,190
PGS,26.08.2022,AJI,AJI-SAW-DLM,DLM,10:20,17:45,A,445,1129,98,17.02.2022,2,190
PGS,26.08.2022,AJI,AJI-SAW-AYT,AYT,10:20,18:35,A,495,1139,98,17.02.2022,2,190
PGS,26.08.2022,ERZ,ERZ-SAW-KYA,KYA,21:10,01:45,S,275,929,98,17.02.2022,2,190
PGS,27.08.2022,ERZ,ERZ-SAW-TZX,TZX,08:05,16:20,A,495,1089,98,17.02.2022,2,191
PGS,27.08.2022,ERZ,ERZ-SAW-ADB,ADB,08:05,12:35,A,270,949,98,17.02.2022,2,191
PGS,27.08.2022,ERZ,ERZ-SAW-AYT,AYT,08:05,12:55,A,290,1139,98,17.02.2022,2,191
PGS,27.08.2022,ERZ,ERZ-SAW-DLM,DLM,21:10,01:25,S,255,959,98,17.02.2022,2,191
PGS,27.08.2022,ERZ,ERZ-SAW,SAW,08:05,10:05,A,120,569,99,17.02.2022,1,191
PGS,24.08.2022,OGU,OGU-SAW-ADB,ADB,08:45,16:10,A,445,949,98,17.02.2022,2,188
PGS,24.08.2022,OGU,OGU-SAW,SAW,08:45,10:20,A,95,569,99,17.02.2022,1,188
PGS,24.08.2022,OGU,OGU-SAW-DLM,DLM,21:35,01:25,S,230,969,98,17.02.2022,2,188
PGS,24.08.2022,OGU,OGU-SAW-AYT,AYT,08:45,16:35,A,470,939,98,17.02.2022,2,188
PGS,21.08.2022,OGU,OGU-SAW-KYA,KYA,21:35,01:45,S,250,959,98,17.02.2022,2,185
PGS,21.08.2022,MLX,MLX-SAW-KYA,KYA,21:00,01:45,S,285,939,98,17.02.2022,2,185
PGS,22.08.2022,MLX,MLX-SAW-AYT,AYT,09:00,12:55,A,235,1049,98,17.02.2022,2,186
PGS,22.08.2022,MLX,MLX-SAW-TZX,TZX,09:00,16:20,A,440,1109,98,17.02.2022,2,186
PGS,22.08.2022,MLX,MLX-SAW-ADB,ADB,09:00,14:10,A,310,969,98,17.02.2022,2,186
PGS,22.08.2022,MLX,MLX-SAW,SAW,09:00,10:40,A,100,589,99,17.02.2022,1,186
PGS,22.08.2022,MLX,MLX-SAW-DLM,DLM,09:00,17:45,A,525,979,98,17.02.2022,2,186
PGS,20.08.2022,MQM,MQM-ADB,ADB,11:55,14:05,A,130,599,99,17.02.2022,1,184
PGS,19.08.2022,MQM,MQM-SAW-AYT,AYT,09:05,16:35,A,450,989,98,17.02.2022,2,183
PGS,19.08.2022,MQM,MQM-SAW-DLM,DLM,09:05,17:45,A,520,1049,98,17.02.2022,2,183
PGS,19.08.2022,MQM,MQM-SAW,SAW,09:05,11:05,A,120,559,99,17.02.2022,1,183
PGS,19.08.2022,MQM,MQM-SAW-TZX,TZX,09:05,16:20,A,435,1079,98,17.02.2022,2,183
PGS,17.08.2022,DNZ,DNZ-SAW-TZX,TZX,18:20,01:15,S,415,909,98,17.02.2022,2,181
PGS,17.08.2022,DNZ,DNZ-SAW-KYA,KYA,18:20,22:10,A,230,749,98,17.02.2022,2,181
PGS,17.08.2022,DNZ,DNZ-SAW,SAW,18:20,19:25,A,65,389,99,17.02.2022,1,181
PGS,17.08.2022,DNZ,DNZ-SAW-GZT,GZT,18:20,00:55,S,395,869,98,18.02.2022,2,180
PGS,15.08.2022,MSR,MSR-SAW-TZX,TZX,09:00,16:20,A,440,1089,98,17.02.2022,2,179
PGS,15.08.2022,MSR,MSR-SAW-ADB,ADB,09:00,14:10,A,310,949,98,17.02.2022,2,179
PGS,15.08.2022,MSR,MSR-SAW,SAW,09:00,11:05,A,125,569,99,17.02.2022,1,179
PGS,15.08.2022,MSR,MSR-SAW-DLM,DLM,09:00,17:45,A,525,959,98,17.02.2022,2,179
PGS,15.08.2022,MSR,MSR-SAW-AYT,AYT,09:00,16:35,A,455,939,98,17.02.2022,2,179
PGS,14.08.2022,ERC,ERC-SAW-ADB,ADB,10:05,16:10,A,365,949,98,17.02.2022,2,178
PGS,14.08.2022,ERC,ERC-SAW,SAW,10:05,11:50,A,105,509,99,17.02.2022,1,178
PGS,14.08.2022,ERC,ERC-SAW-DLM,DLM,10:05,17:45,A,460,899,98,17.02.2022,2,178
PGS,14.08.2022,ERC,ERC-SAW-AYT,AYT,10:05,16:35,A,390,939,98,17.02.2022,2,178
PGS,12.08.2022,VAN,VAN-SAW-TZX,TZX,20:15,01:15,S,300,1089,98,17.02.2022,2,176
PGS,12.08.2022,VAN,VAN-SAW-ADB,ADB,20:15,00:55,S,280,949,98,17.02.2022,2,176
PGS,12.08.2022,VAN,VAN-SAW,SAW,20:15,22:30,A,135,569,99,17.02.2022,1,176
PGS,12.08.2022,VAN,VAN-SAW-DLM,DLM,20:15,01:25,S,310,959,98,17.02.2022,2,176
PGS,12.08.2022,VAN,VAN-ADA-AYT,AYT,18:45,22:20,A,215,860,98,17.02.2022,2,176
PGS,8.08.2022,EDO,EDO-SAW-TZX,TZX,08:10,16:20,A,490,839,98,17.02.2022,2,172
PGS,8.08.2022,EDO,EDO-SAW,SAW,08:10,09:05,A,55,319,99,17.02.2022,1,172
PGS,8.08.2022,EDO,EDO-SAW-GZT,GZT,23:00,07:25,S,505,799,98,17.02.2022,2,172
PGS,8.08.2022,EDO,EDO-SAW-AYT,AYT,08:10,12:55,A,285,719,98,17.02.2022,2,172
PGS,7.08.2022,EDO,EDO-SAW-DLM,DLM,21:35,01:25,S,230,709,98,17.02.2022,2,171
PGS,7.08.2022,SZF,SZF-SAW-AYT,AYT,09:25,16:35,A,430,829,98,17.02.2022,2,171
PGS,7.08.2022,SZF,SZF-SAW-ADB,ADB,09:25,16:10,A,405,809,98,17.02.2022,2,171
PGS,7.08.2022,SZF,SZF-SAW,SAW,09:25,10:50,A,85,429,99,17.02.2022,1,171
PGS,7.08.2022,SZF,SZF-SAW-DLM,DLM,09:25,17:45,A,500,819,98,17.02.2022,2,171
PGS,7.08.2022,SZF,SZF-SAW-GZT,GZT,22:40,07:25,S,525,909,98,17.02.2022,2,171
PGS,5.08.2022,SZF,SZF-SAW-KYA,KYA,17:55,22:10,A,255,789,98,17.02.2022,2,169
PGS,5.08.2022,ASR,ASR-SAW-TZX,TZX,06:00,11:10,A,310,939,98,17.02.2022,2,169
PGS,5.08.2022,ASR,ASR-SAW-ADB,ADB,06:00,10:40,A,280,799,98,17.02.2022,2,169
PGS,5.08.2022,ASR,ASR-SAW,SAW,06:00,07:25,A,85,419,99,17.02.2022,1,169
PGS,5.08.2022,ASR,ASR-SAW-DLM,DLM,06:00,11:15,A,315,909,98,17.02.2022,2,169
PGS,5.08.2022,ASR,ASR-SAW-AYT,AYT,06:00,11:15,A,315,849,98,17.02.2022,2,169
PGS,2.08.2022,HTY,HTY-SAW-AYT,AYT,09:00,16:35,A,455,839,98,17.02.2022,2,166
PGS,2.08.2022,HTY,HTY-SAW-DLM,DLM,09:00,17:45,A,525,859,98,17.02.2022,2,166
PGS,2.08.2022,HTY,HTY-SAW,SAW,09:00,10:40,A,100,469,99,17.02.2022,1,166
PGS,2.08.2022,HTY,HTY-SAW-ADB,ADB,09:00,14:10,A,310,849,98,17.02.2022,2,166
PGS,2.08.2022,HTY,HTY-SAW-TZX,TZX,09:00,16:20,A,440,989,98,17.02.2022,2,166
PGS,1.08.2022,DIY,DIY-SAW-TZX,TZX,09:30,16:20,A,410,1089,98,17.02.2022,2,165
PGS,1.08.2022,DIY,DIY-SAW,SAW,09:30,11:30,A,120,569,99,17.02.2022,1,165
PGS,1.08.2022,DIY,DIY-SAW-DLM,DLM,09:30,17:45,A,495,959,98,17.02.2022,2,165
PGS,1.08.2022,DIY,DIY-SAW-AYT,AYT,20:50,01:30,S,280,1069,98,17.02.2022,2,165
PGS,31.07.2022,DIY,DIY-ADB,ADB,00:15,02:25,A,130,489,99,17.02.2022,1,164
PGS,30.07.2022,GZP,GZP-SAW-TZX,TZX,09:15,16:20,A,425,959,98,17.02.2022,2,163
PGS,30.07.2022,GZP,GZP-SAW-ADB,ADB,09:15,14:10,A,295,799,98,17.02.2022,2,163
PGS,30.07.2022,GZP,GZP-SAW,SAW,09:15,10:35,A,80,419,99,17.02.2022,1,163
PGS,30.07.2022,KSY,KSY-SAW-TZX,TZX,12:20,20:15,A,475,1079,98,17.02.2022,2,163
PGS,30.07.2022,KSY,KSY-SAW-ADB,ADB,12:20,20:10,A,470,939,98,17.02.2022,2,163
PGS,30.07.2022,KSY,KSY-SAW-KYA,KYA,12:20,20:10,A,470,919,98,17.02.2022,2,163
PGS,30.07.2022,KSY,KSY-SAW,SAW,12:20,14:30,A,130,559,99,17.02.2022,1,163
PGS,30.07.2022,KSY,KSY-SAW-DLM,DLM,12:20,20:00,A,460,949,98,17.02.2022,2,163
PGS,30.07.2022,KSY,KSY-SAW-AYT,AYT,12:20,20:15,A,475,929,98,17.02.2022,2,163
PGS,26.08.2022,GNY,GNY-SAW-TZX,TZX,19:50,01:15,S,325,1079,98,17.02.2022,2,190
PGS,26.08.2022,GNY,GNY-SAW-ADB,ADB,19:50,00:55,S,305,939,98,17.02.2022,2,190
PGS,26.08.2022,GNY,GNY-SAW,SAW,19:50,21:40,A,110,559,99,17.02.2022,1,190
PGS,26.08.2022,GNY,GNY-SAW-DLM,DLM,19:50,01:25,S,335,949,98,17.02.2022,2,190
PGS,26.08.2022,GNY,GNY-SAW-AYT,AYT,19:50,01:30,S,340,929,98,17.02.2022,2,190
PGS,24.07.2022,ADA,ADA-SAW-TZX,TZX,05:40,11:10,A,330,969,98,17.02.2022,2,157
PGS,24.07.2022,ADA,ADA-SAW-ADB,ADB,05:40,09:20,A,220,829,98,17.02.2022,2,157
PGS,24.07.2022,ADA,ADA-SAW,SAW,05:40,07:10,A,90,449,99,17.02.2022,1,157
PGS,24.07.2022,ADA,ADA-SAW-DLM,DLM,05:40,11:15,A,335,899,98,17.02.2022,2,157
PGS,24.07.2022,ADA,ADA-AYT,AYT,06:00,07:05,A,65,349,99,17.02.2022,1,157
PGS,20.07.2022,ESB,ESB-SAW-TZX,TZX,05:40,09:35,A,235,921,98,17.02.2022,2,153
PGS,20.07.2022,ESB,ESB-ADB,ADB,07:40,08:55,A,75,451,99,17.02.2022,1,153
PGS,20.07.2022,ESB,ESB-SAW,SAW,05:40,06:45,A,65,391,99,17.02.2022,1,153
PGS,20.07.2022,ESB,ESB-SAW-DLM,DLM,05:40,11:15,A,335,821,98,17.02.2022,2,153
PGS,20.07.2022,ESB,ESB-SAW-GZT,GZT,13:15,21:35,A,500,881,98,17.02.2022,2,153
PGS,20.07.2022,ESB,ESB-SAW-AYT,AYT,05:40,11:15,A,335,821,98,17.02.2022,2,153
PGS,19.07.2022,AJI,AJI-SAW,SAW,10:20,12:35,A,135,569,99,17.02.2022,1,152
PGS,19.07.2022,AJI,AJI-SAW-TZX,TZX,10:20,16:20,A,360,1089,98,17.02.2022,2,152
PGS,19.07.2022,VAS,VAS-SAW-AYT,AYT,22:40,07:05,S,505,869,98,17.02.2022,2,152
PGS,19.07.2022,VAS,VAS-SAW-GZT,GZT,22:40,07:25,S,525,979,98,17.02.2022,2,152
PGS,19.07.2022,VAS,VAS-SAW,SAW,22:40,00:05,S,85,499,99,17.02.2022,1,152
PGS,19.07.2022,VAS,VAS-SAW-ADB,ADB,22:40,07:05,S,505,909,98,17.02.2022,2,152
PGS,15.07.2022,AJI,AJI-SAW-AYT,AYT,10:20,18:35,A,495,1029,98,17.02.2022,2,148
PGS,15.07.2022,AJI,AJI-SAW-DLM,DLM,10:20,17:45,A,445,1089,98,17.02.2022,2,148
PGS,16.07.2022,ERZ,ERZ-SAW-TZX,TZX,08:05,16:20,A,495,1109,98,17.02.2022,2,149
PGS,16.07.2022,ERZ,ERZ-SAW-ADB,ADB,08:05,12:35,A,270,949,98,17.02.2022,2,149
PGS,14.07.2022,ERZ,ERZ-SAW,SAW,21:10,23:10,A,120,569,99,17.02.2022,1,147
PGS,14.07.2022,ERZ,ERZ-SAW-DLM,DLM,21:10,01:25,S,255,1059,98,17.02.2022,2,147
PGS,14.07.2022,ERZ,ERZ-SAW-AYT,AYT,21:10,01:30,S,260,999,98,17.02.2022,2,147
PGS,6.06.2022,IGD,IGD-SAW-AYT,AYT,14:00,20:15,A,375,919,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-AYT,AYT,14:00,21:20,A,440,919,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-GZT,GZT,14:00,21:35,A,455,1029,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-DLM,DLM,14:00,23:00,A,540,909,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-DLM,DLM,14:00,20:00,A,360,909,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW,SAW,14:00,16:25,A,145,569,99,18.02.2022,1,108
PGS,6.06.2022,IGD,IGD-SAW-KYA,KYA,14:00,22:10,A,490,929,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-ADB,ADB,14:00,20:10,A,370,929,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-ADB,ADB,14:00,19:25,A,325,929,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-TZX,TZX,14:00,20:30,A,390,1089,98,18.02.2022,2,108
PGS,6.06.2022,IGD,IGD-SAW-TZX,TZX,14:00,21:55,A,475,1089,98,18.02.2022,2,108
PGS,4.07.2022,IGD,IGD-SAW-AYT,AYT,14:00,20:15,A,375,939,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-AYT,AYT,14:00,21:20,A,440,939,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-GZT,GZT,14:00,21:35,A,455,1049,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-DLM,DLM,14:00,20:00,A,360,959,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-DLM,DLM,14:00,21:40,A,460,959,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW,SAW,14:00,16:25,A,145,569,99,18.02.2022,1,136
PGS,4.07.2022,IGD,IGD-SAW-KYA,KYA,14:00,20:10,A,370,939,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-KYA,KYA,14:00,22:10,A,490,929,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-ADB,ADB,14:00,20:10,A,370,949,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-ADB,ADB,14:00,19:25,A,325,949,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-TZX,TZX,14:00,20:30,A,390,1089,98,18.02.2022,2,136
PGS,4.07.2022,IGD,IGD-SAW-TZX,TZX,14:00,21:55,A,475,1089,98,18.02.2022,2,136
